review_id,review_title,review_text,star_rating,tag,review_date
9830,Great service from support,The team made the whole process much easier for me. I was impressed by how professional the customer service was. Very satisfied overall.,5,customer_service,2025-02-22
9831,Helpful support team,"I was impressed by how professional the customer service was. The information provided was clear. Customer service was polite, efficient and helpful. I would happily use the service again.",5,customer_service,2024-01-21
9832,Account access was fine in the end,"The login process was fine in the end, just not especially smooth. It was manageable, just not especially smooth. There is room for improvement.",5,login_access,2025-12-14
9833,Verification was okay,"It was fine in the end, just a fairly average process. Nothing really stood out either way. It was acceptable overall.",3,identity_verification,2025-03-26
9834,Easy pension transfer,My pension transfer was handled smoothly from start to finish. I would happily use the servce again.,5,pension_transfer,2025-01-29
9835,Pension growth has been weak,The investment performance has been underwhelming for me. The process felt more difficult than it needed to be. I would be hesitant to recommend them.,1,fund_performance,2024-11-19
9836,Login process is frustrating,I was locked out and it took too long to sort out. Getting access to the account has been frustrating. This needs improvement.,1,login_access,2024-10-07
9837,Great service from support,"The team made the whole process much easier for me. Customer service was polite, efficient and helpful. No real complaints from me.",5,customer_service,2025-06-11
9838,Verification was okay,"Document checks were acceptable, although not especially fast. The identity verification process was okay overall. There is room for improvement.",4,identity_verification,2024-06-10
9839,Helpful support team,"Customer service was polite, efficient and helpful. The information provided was clear. A positive experience all round.",5,customer_service,2024-12-06
9840,Verification process was smooth,I found the ID checks clear and easy to complete. It gave me more confidence in managing my pension. The identity verification process was quick and straightforward. No real complaints from me.,5,identity_verification,2025-07-13
9841,Move from old provider was simple,The process of moving my old pension was straightforward. Everything felt well organised. I was pleased with how easily the transfer went through. No real complaints from me.,5,pension_transfer,2024-03-22
